survey_series_id,survey_series_desc,survey_id,survey_desc,year,fishing_event_id,latitude,longitude,fe_end_deployment_time,fe_begin_retrieval_time,grouping_code,grouping_desc,grouping_depth_id,depth_m,fe_bottom_water_temperature,hook_code,skate_count,lglsp_hook_count,area_swept_km2,ye_count,dogfish_count
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420662,49.0934,-123.609616,10/8/2014 10:02,10/8/2014 12:02,331,SoG Dogfish 166 - 220 m,4,201,NA,1,2,298,0.006644425,NA,185
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420666,49.192416,-123.362116,10/10/2014 9:35,10/10/2014 11:39,332,SoG Dogfish > 220 m,5,221,NA,1,2,300,0.006689019,NA,173
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420667,49.181433,-123.316533,10/10/2014 13:11,10/10/2014 15:11,330,SoG Dogfish 111 - 165 m,3,130,NA,1,2,300,0.006689019,NA,150
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420669,49.1915,-123.779583,10/13/2014 8:13,10/13/2014 10:13,330,SoG Dogfish 111 - 165 m,3,139,NA,1,2,300,0.006689019,NA,76
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420681,49.380316,-124.339066,10/12/2014 8:33,10/12/2014 10:33,331,SoG Dogfish 166 - 220 m,4,179,NA,1,2,300,0.006689019,NA,196
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420683,49.341733,-124.276533,10/12/2014 12:56,10/12/2014 14:55,330,SoG Dogfish 111 - 165 m,3,122,NA,1,2,300,0.006689019,NA,16
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420690,49.7034,-124.300483,10/6/2014 13:07,10/6/2014 15:06,330,SoG Dogfish 111 - 165 m,3,194,NA,1,2,300,0.006689019,1,212
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356249,49.08375,-123.597233,NA,10/27/2005 10:32,332,SoG Dogfish > 220 m,5,229,NA,1,2,400,0.008918692,NA,318
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356246,49.492033,-124.05225,NA,10/24/2005 10:58,330,SoG Dogfish 111 - 165 m,3,150,NA,1,2,500,0.011148365,NA,362
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356252,48.99965,-123.5443,NA,10/27/2005 16:44,329,SoG Dogfish 56 - 110 m,2,92,NA,1,2,400,0.008918692,NA,265
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356255,48.93815,-123.405466,NA,10/28/2005 15:37,330,SoG Dogfish 111 - 165 m,3,160,NA,1,2,400,0.008918692,1,311
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356257,49.173916,-123.305983,NA,10/30/2005 9:05,329,SoG Dogfish 56 - 110 m,2,102,NA,1,2,400,0.008918692,NA,225
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356264,49.3795,-124.347016,NA,10/31/2005 15:35,330,SoG Dogfish 111 - 165 m,3,145,NA,1,2,400,0.008918692,2,91
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356165,49.473933,-124.043033,10/12/2011 8:49,10/12/2011 10:48,331,SoG Dogfish 166 - 220 m,4,184,NA,1,2,300,0.006689019,NA,247
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356169,49.078516,-123.603016,10/13/2011 9:22,10/13/2011 11:46,331,SoG Dogfish 166 - 220 m,4,193,NA,1,2,300,0.006689019,NA,227
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356174,48.95945,-123.403166,10/14/2011 12:35,10/14/2011 14:35,331,SoG Dogfish 166 - 220 m,4,193,NA,1,2,300,0.006689019,NA,227
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356177,49.145283,-123.327,10/15/2011 8:37,10/15/2011 10:32,330,SoG Dogfish 111 - 165 m,3,140,NA,1,2,300,0.006689019,NA,199
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356182,49.541016,-124.619266,10/10/2008 13:30,10/10/2008 15:31,329,SoG Dogfish 56 - 110 m,2,77,NA,1,2,300,0.006689019,2,31
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356186,49.75,-124.925166,11/10/2008 13:30,11/10/2008 15:28,328,SoG Dogfish 0 - 55 m,1,30,NA,1,2,300,0.006689019,NA,24
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356191,49.9956,-125.109166,10/13/2008 9:46,10/13/2008 11:46,330,SoG Dogfish 111 - 165 m,3,157,NA,1,2,300,0.006689019,NA,178
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356194,49.840366,-124.737833,10/14/2008 9:08,10/14/2008 11:15,330,SoG Dogfish 111 - 165 m,3,161,NA,1,2,300,0.006689019,1,173
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356196,49.823783,-124.742,10/14/2008 13:48,10/14/2008 15:48,331,SoG Dogfish 166 - 220 m,4,183,NA,1,2,300,0.006689019,1,172
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356204,49.494416,-124.055816,10/17/2008 15:03,10/17/2008 17:02,330,SoG Dogfish 111 - 165 m,3,154,NA,1,2,300,0.006689019,2,94
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356206,49.390066,-124.350583,10/18/2008 8:50,10/18/2008 11:01,332,SoG Dogfish > 220 m,5,250,NA,1,2,300,0.006689019,NA,197
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356209,49.02175,-123.530816,10/19/2008 8:36,10/19/2008 10:35,331,SoG Dogfish 166 - 220 m,4,188,NA,1,2,300,0.006689019,NA,193
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356215,48.93125,-123.40475,10/20/2008 13:00,10/20/2008 14:57,329,SoG Dogfish 56 - 110 m,2,87,NA,1,2,300,0.006689019,NA,7
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356228,49.5472,-124.642333,NA,10/19/2005 16:30,328,SoG Dogfish 0 - 55 m,1,45,NA,1,2,500,0.011148365,1,121
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356229,49.782566,-124.83705,NA,10/20/2005 9:33,332,SoG Dogfish > 220 m,5,230,NA,1,2,492,0.010969991,NA,346
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356235,49.814183,-124.758483,NA,10/21/2005 14:50,331,SoG Dogfish 166 - 220 m,4,193,NA,1,2,487,0.010858507,NA,370
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420646,48.9736,-123.403683,10/9/2014 8:51,10/9/2014 10:52,332,SoG Dogfish > 220 m,5,230,NA,1,2,297,0.006622129,NA,198
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369577,49.689333,-124.645,10/17/1989 12:23,10/17/1989 15:00,332,SoG Dogfish > 220 m,5,274,NA,3,NA,500,0.011148365,NA,127
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420684,49.52695,-124.571166,10/2/2014 7:51,10/2/2014 9:54,329,SoG Dogfish 56 - 110 m,2,71,NA,1,2,300,0.006689019,5,7
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420686,49.564283,-124.632733,10/2/2014 12:45,10/2/2014 14:51,330,SoG Dogfish 111 - 165 m,3,144,NA,1,2,294,0.006555239,NA,185
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420689,49.7085,-124.286216,10/6/2014 12:18,10/6/2014 14:18,328,SoG Dogfish 0 - 55 m,1,95,NA,1,2,300,0.006689019,3,15
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356243,49.716833,-124.3136,NA,10/23/2005 15:12,332,SoG Dogfish > 220 m,5,284,NA,1,2,500,0.011148365,NA,360
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356247,49.504216,-124.051966,NA,10/24/2005 14:48,329,SoG Dogfish 56 - 110 m,2,80,NA,1,2,500,0.011148365,2,6
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356248,49.476933,-124.052766,NA,10/24/2005 16:22,332,SoG Dogfish > 220 m,5,230,NA,1,2,500,0.011148365,NA,386
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356256,48.940266,-123.422,NA,10/28/2005 16:35,329,SoG Dogfish 56 - 110 m,2,104,NA,1,2,400,0.008918692,NA,238
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356258,49.174483,-123.328083,NA,10/30/2005 10:15,330,SoG Dogfish 111 - 165 m,3,153,NA,1,2,400,0.008918692,NA,316
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356158,49.819383,-124.732516,10/10/2011 12:32,10/10/2011 14:31,331,SoG Dogfish 166 - 220 m,4,183,NA,1,2,300,0.006689019,NA,202
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356160,49.743116,-124.84825,10/11/2011 8:21,10/11/2011 10:20,329,SoG Dogfish 56 - 110 m,2,93,NA,1,2,300,0.006689019,NA,227
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356164,49.4795,-124.059583,10/12/2011 7:58,10/12/2011 10:00,332,SoG Dogfish > 220 m,5,235,NA,1,2,300,0.006689019,NA,236
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356167,49.478883,-124.03145,10/12/2011 13:15,10/12/2011 15:15,330,SoG Dogfish 111 - 165 m,3,142,NA,1,2,300,0.006689019,NA,222
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356168,49.090733,-123.583,10/13/2011 8:37,10/13/2011 10:34,332,SoG Dogfish > 220 m,5,230,NA,1,2,293,0.006532942,NA,208
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356170,49.063616,-123.598183,10/13/2011 13:21,10/13/2011 15:21,330,SoG Dogfish 111 - 165 m,3,138,NA,1,2,299,0.006666722,NA,182
76,Strait of Georgia Dogfish Longline,503,2011 Strait of Georgia Dogfish Longline Survey,2011,4356176,49.139933,-123.307166,10/15/2011 7:51,10/15/2011 9:49,329,SoG Dogfish 56 - 110 m,2,88,NA,1,2,300,0.006689019,NA,66
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356180,49.5439,-124.606933,10/10/2008 8:18,10/10/2008 10:17,330,SoG Dogfish 111 - 165 m,3,126,NA,1,2,300,0.006689019,NA,116
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356181,49.557783,-124.584716,10/10/2008 9:21,10/10/2008 11:30,331,SoG Dogfish 166 - 220 m,4,177,NA,1,2,300,0.006689019,NA,172
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356234,49.82885,-124.7308,NA,10/21/2005 11:00,330,SoG Dogfish 111 - 165 m,3,158,NA,1,2,500,0.011148365,1,368
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356236,49.857916,-124.753483,NA,10/21/2005 16:00,329,SoG Dogfish 56 - 110 m,2,75,NA,1,2,500,0.011148365,4,110
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356239,49.979716,-125.110083,NA,10/22/2005 14:49,329,SoG Dogfish 56 - 110 m,2,246,NA,1,2,500,0.011148365,1,206
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369578,49.641666,-124.607166,10/17/1989 14:05,10/17/1989 16:48,330,SoG Dogfish 111 - 165 m,3,112,NA,3,NA,500,0.011148365,10,164
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369580,49.8275,-124.772666,10/18/1989 7:30,10/18/1989 9:45,331,SoG Dogfish 166 - 220 m,4,201,NA,3,NA,500,0.011148365,1,106
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369586,49.713666,-124.3175,10/19/1989 10:43,10/19/1989 12:50,332,SoG Dogfish > 220 m,5,275,NA,3,NA,500,0.011148365,1,106
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369588,49.711833,-124.306833,10/19/1989 13:41,10/19/1989 16:05,331,SoG Dogfish 166 - 220 m,4,181,NA,3,NA,500,0.011148365,1,130
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369591,49.9815,-125.110833,10/22/1989 13:14,10/22/1989 15:56,328,SoG Dogfish 0 - 55 m,1,51,NA,3,NA,500,0.011148365,NA,178
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369593,49.991833,-125.113166,10/22/1989 16:47,10/22/1989 18:49,329,SoG Dogfish 56 - 110 m,2,64,NA,3,NA,500,0.011148365,NA,228
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369596,49.8735,-125.015166,10/23/1989 11:36,10/23/1989 13:52,332,SoG Dogfish > 220 m,5,240,NA,3,NA,500,0.011148365,NA,182
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369600,49.784,-124.875833,10/24/1989 8:57,10/24/1989 11:33,330,SoG Dogfish 111 - 165 m,3,146,NA,3,NA,500,0.011148365,NA,96
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420688,49.724983,-124.28465,10/6/2014 8:31,10/6/2014 10:29,330,SoG Dogfish 111 - 165 m,3,161,NA,1,2,300,0.006689019,6,137
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369576,49.648166,-124.6295,10/17/1989 10:30,10/17/1989 13:05,329,SoG Dogfish 56 - 110 m,2,67,NA,3,NA,500,0.011148365,4,161
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369584,49.8635,-124.762666,10/18/1989 15:19,10/18/1989 19:00,328,SoG Dogfish 0 - 55 m,1,53,NA,3,NA,500,0.011148365,1,79
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356240,49.988016,-125.101516,NA,10/22/2005 16:12,330,SoG Dogfish 111 - 165 m,3,159,NA,1,2,500,0.011148365,NA,340
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356241,49.704983,-124.283883,NA,10/23/2005 9:50,329,SoG Dogfish 56 - 110 m,2,87,NA,1,2,500,0.011148365,1,91
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356242,49.70815,-124.292366,NA,10/23/2005 11:22,330,SoG Dogfish 111 - 165 m,3,119,NA,1,2,500,0.011148365,1,278
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356251,49.023766,-123.533616,NA,10/27/2005 15:49,331,SoG Dogfish 166 - 220 m,4,191,NA,1,2,400,0.008918692,NA,295
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356262,49.377516,-124.327733,NA,10/31/2005 11:16,331,SoG Dogfish 166 - 220 m,4,208,NA,1,2,400,0.008918692,NA,272
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356263,49.384966,-124.328616,NA,10/31/2005 14:47,332,SoG Dogfish > 220 m,5,259,NA,1,2,400,0.008918692,NA,294
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356189,49.976283,-125.115666,10/12/2008 13:55,10/12/2008 15:55,329,SoG Dogfish 56 - 110 m,2,88,NA,1,2,300,0.006689019,NA,55
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356190,49.988533,-125.096466,10/13/2008 8:45,10/13/2008 10:45,331,SoG Dogfish 166 - 220 m,4,183,NA,1,2,300,0.006689019,NA,185
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356192,49.994283,-125.091133,10/13/2008 13:07,10/13/2008 15:07,332,SoG Dogfish > 220 m,5,258,NA,1,2,299,0.006666722,NA,173
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356219,49.18815,-123.3447,10/21/2008 13:19,10/21/2008 15:18,331,SoG Dogfish 166 - 220 m,4,188,NA,1,2,300,0.006689019,NA,192
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356230,49.789166,-124.857916,NA,10/20/2005 10:40,331,SoG Dogfish 166 - 220 m,4,183,NA,1,2,508,0.011326739,NA,395
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356231,49.79615,-124.879383,NA,10/20/2005 14:32,330,SoG Dogfish 111 - 165 m,3,157,NA,1,2,500,0.011148365,NA,333
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356232,49.772916,-124.899083,NA,10/20/2005 15:32,329,SoG Dogfish 56 - 110 m,2,74,NA,1,2,500,0.011148365,NA,278
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356238,49.982383,-125.093483,NA,10/22/2005 10:55,331,SoG Dogfish 166 - 220 m,4,192,NA,1,2,500,0.011148365,5,355
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369571,49.546166,-124.636833,10/16/1989 11:16,10/16/1989 13:38,329,SoG Dogfish 56 - 110 m,2,71,NA,3,NA,500,0.011148365,5,83
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369572,49.576666,-124.613,10/16/1989 13:00,10/16/1989 15:36,331,SoG Dogfish 166 - 220 m,4,174,NA,3,NA,500,0.011148365,NA,122
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369574,49.648666,-124.631833,10/17/1989 7:27,10/17/1989 9:32,328,SoG Dogfish 0 - 55 m,1,51,NA,3,NA,500,0.011148365,6,153
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369546,49.000833,-123.550833,10/11/1989 9:10,10/11/1989 12:20,328,SoG Dogfish 0 - 55 m,1,44,NA,3,NA,500,0.011148365,4,28
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369547,49.041,-123.583,10/11/1989 11:30,10/11/1989 13:50,330,SoG Dogfish 111 - 165 m,3,121,NA,3,NA,500,0.011148365,8,167
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369548,49.0105,-123.537833,10/11/1989 13:20,10/11/1989 15:40,329,SoG Dogfish 56 - 110 m,2,73,NA,3,NA,500,0.011148365,1,175
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369528,49.852833,-124.7425,10/28/1986 6:42,10/28/1986 9:02,330,SoG Dogfish 111 - 165 m,3,135,NA,3,NA,500,0.011148365,2,150
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369532,49.794833,-124.802666,10/28/1986 14:30,10/28/1986 16:56,332,SoG Dogfish > 220 m,5,348,NA,3,NA,500,0.011148365,NA,97
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369533,49.5185,-124.045166,10/29/1986 6:59,10/29/1986 9:16,328,SoG Dogfish 0 - 55 m,1,27,NA,3,NA,500,0.011148365,NA,231
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369534,49.484333,-124.051,10/29/1986 8:00,10/29/1986 10:25,330,SoG Dogfish 111 - 165 m,3,161,NA,3,NA,500,0.011148365,1,87
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369535,49.479333,-124.055,10/29/1986 10:07,10/29/1986 12:35,331,SoG Dogfish 166 - 220 m,4,188,NA,3,NA,500,0.011148365,NA,47
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369605,49.471666,-124.05,10/25/1989 9:42,10/25/1989 12:10,332,SoG Dogfish > 220 m,5,245,NA,3,NA,500,0.011148365,NA,149
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369607,49.4705,-124.037166,10/25/1989 13:20,10/25/1989 16:00,331,SoG Dogfish 166 - 220 m,4,172,NA,3,NA,500,0.011148365,NA,133
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369609,49.201666,-123.768333,10/26/1989 11:21,10/26/1989 13:30,331,SoG Dogfish 166 - 220 m,4,194,NA,3,NA,500,0.011148365,NA,218
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369465,49.183333,-123.787333,10/15/1986 11:38,10/15/1986 14:18,328,SoG Dogfish 0 - 55 m,1,54,NA,3,NA,500,0.011148365,NA,101
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369466,49.172666,-123.784333,10/15/1986 12:55,10/15/1986 15:55,328,SoG Dogfish 0 - 55 m,1,9,NA,3,NA,500,0.011148365,NA,31
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369475,48.925833,-123.384166,10/17/1986 11:31,10/17/1986 13:52,330,SoG Dogfish 111 - 165 m,3,161,NA,3,NA,500,0.011148365,NA,126
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369476,48.932666,-123.3555,10/17/1986 12:17,10/17/1986 14:38,331,SoG Dogfish 166 - 220 m,4,183,NA,3,NA,500,0.011148365,NA,158
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356184,49.79075,-124.845,11/10/2008 8:39,11/10/2008 10:39,332,SoG Dogfish > 220 m,5,240,NA,1,2,300,0.006689019,NA,217
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356185,49.788216,-124.855616,11/10/2008 9:38,11/10/2008 11:38,331,SoG Dogfish 166 - 220 m,4,181,NA,1,2,300,0.006689019,NA,184
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356193,49.862083,-124.773666,10/14/2008 8:21,10/14/2008 10:20,329,SoG Dogfish 56 - 110 m,2,80,NA,1,2,300,0.006689019,5,86
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356195,49.8162,-124.766666,10/14/2008 12:54,10/14/2008 14:54,332,SoG Dogfish > 220 m,5,222,NA,1,2,300,0.006689019,NA,167
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356200,49.693433,-124.278883,10/15/2008 12:08,10/15/2008 14:08,329,SoG Dogfish 56 - 110 m,2,80,NA,1,2,300,0.006689019,5,30
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356203,49.492766,-124.042016,10/17/2008 14:14,10/17/2008 16:12,329,SoG Dogfish 56 - 110 m,2,88,NA,1,2,300,0.006689019,NA,2
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356205,49.356916,-124.328266,10/18/2008 7:56,10/18/2008 9:57,329,SoG Dogfish 56 - 110 m,2,68,NA,1,2,300,0.006689019,NA,145
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356210,48.988766,-123.527583,10/19/2008 9:40,10/19/2008 11:37,329,SoG Dogfish 56 - 110 m,2,90,NA,1,2,300,0.006689019,NA,53
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356214,48.921233,-123.328633,10/20/2008 9:29,10/20/2008 11:26,331,SoG Dogfish 166 - 220 m,4,190,NA,1,2,300,0.006689019,NA,210
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356216,48.988466,-123.408083,10/20/2008 14:02,10/20/2008 16:00,332,SoG Dogfish > 220 m,5,275,NA,1,2,300,0.006689019,NA,194
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356218,49.176516,-123.329033,10/21/2008 9:37,10/21/2008 11:47,330,SoG Dogfish 111 - 165 m,3,154,NA,1,2,300,0.006689019,NA,201
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356220,49.189816,-123.304683,10/21/2008 14:11,10/21/2008 16:10,329,SoG Dogfish 56 - 110 m,2,97,NA,1,2,300,0.006689019,NA,84
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356222,49.38505,-124.3384,10/22/2008 9:23,10/22/2008 11:20,332,SoG Dogfish > 220 m,5,233,NA,1,2,400,0.008918692,NA,282
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356225,49.558083,-124.59,NA,10/19/2005 9:47,331,SoG Dogfish 166 - 220 m,4,180,NA,1,2,400,0.008918692,NA,220
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356227,49.552283,-124.639216,NA,10/19/2005 15:32,329,SoG Dogfish 56 - 110 m,2,90,NA,1,2,480,0.01070243,NA,259
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369573,49.531666,-124.6,10/16/1989 14:10,10/16/1989 16:40,328,SoG Dogfish 0 - 55 m,1,38,NA,3,NA,500,0.011148365,NA,58
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369544,49.185833,-123.761666,10/10/1989 15:17,10/10/1989 17:33,330,SoG Dogfish 111 - 165 m,3,121,NA,3,NA,500,0.011148365,2,172
